"county","proficiency_lp","proficiency_mt","classroom","classroom_used","computers","employees"
4211504,259.720837913386,268.636068228346,7.23076923076923,5.84615384615385,8.61538461538461,25.1538461538462
4211603,257.433080375661,256.329019587302,7.10526315789474,6.4,9.35,21.25
4211702,271.692349474419,270.276997748837,9.71875,6.15625,24.3125,23.5
4211751,266.38485524026,261.000555636364,8.72727272727273,7.31818181818182,11.7727272727273,29.9090909090909
4211801,275.086014887324,277.005267957746,7.66666666666667,6.44444444444444,11.6666666666667,26.5555555555556
4211892,238.70577428,246.69180688,7.66666666666667,8.33333333333333,7.33333333333333,25.3333333333333
4211900,262.821075760483,263.204811480455,9.61467889908257,9.03539823008849,16.4513274336283,36.9380530973451
4212007,265.39629372619,268.775800297619,7.58333333333333,5.58333333333333,9.83333333333333,17.1666666666667
4212106,261.03035025974,270.695883051948,15.9333333333333,9.66666666666667,14.1333333333333,28.5333333333333
4212205,254.117140445283,265.764346739623,7.19047619047619,7.23809523809524,7.71428571428571,17.5238095238095
4212254,264.037882083333,260.157342194444,15.625,8.5,9.875,34.25
4212270,263.217847625,262.88382184375,7.625,7.375,8.75,17.125
4212304,234.566822655172,246.928148844828,4.81818181818182,4.45454545454545,3.54545454545455,19.2727272727273
4212403,246.70976674,253.84658608,3.4,3.1,8.2,14.7
4212502,254.36741376,250.977190786667,8.03448275862069,7.62068965517241,8,27.7586206896552
4212650,246.31777006383,244.535302361702,4.52941176470588,4.41176470588235,5.94117647058824,16.7058823529412
4212700,254.863571676923,259.773211153846,5.7,5.1,6.5,15.7
4212809,274.263527183857,271.197396174888,12.0625,11,8.6875,46.5
4212908,258.708704391566,270.66794939759,16.5,9.3,17.8,33.7
4213104,281.706642385542,286.726728060241,10.4285714285714,9,19.2857142857143,30.7142857142857
4213203,283.993775066456,289.579968563291,9,8.13333333333333,19.7,30.8666666666667
4213302,249.040430031746,246.352374793651,7.3,5,7.7,13.4
